row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cmp
gene-SYNPCC7002_RS00700	140698.5853195675	0.3837539707916694	0.061197324063931136	6.270763904493149	3.592810439655675e-10	1.5592990469957223e-9	1 -> 15
gene-SYNPCC7002_RS00705	734.787795691235	0.08617674613394262	0.09314442353162765	0.9251949055724294	0.35486453298542897	0.4258110654068934	1 -> 15
gene-SYNPCC7002_RS00710	3150.7163626116326	0.12363462797295899	0.06462045099501956	1.9132430379120655	0.05571694619049317	0.08271725022947239	1 -> 15
gene-SYNPCC7002_RS00715	3822.7227975325245	-0.16168604099886974	0.05927296756225173	-2.7278209215534583	0.006375420858865194	0.011411437889842412	1 -> 15
gene-SYNPCC7002_RS00720	511.9082748497794	-0.4474321479647713	0.09874320906945966	-4.531270070937545	5.863012707603792e-6	1.6139529439772076e-5	1 -> 15
gene-SYNPCC7002_RS00725	1317.6786487899662	-0.2601079956290971	0.07671332872746617	-3.390649316667821	6.972725970097314e-4	0.0014601123318705726	1 -> 15
gene-SYNPCC7002_RS00730	52550.94886968337	0.3844482200346126	0.09790082848626569	3.9269148788515724	8.604241460695481e-5	2.0324137290845436e-4	1 -> 15
gene-SYNPCC7002_RS16040	1103.7624815719948	0.012210211662233158	0.07880280337797602	0.15494641229534856	0.8768635637396324	0.8979995075532107	1 -> 15
gene-SYNPCC7002_RS00740	270.54563075973783	0.06570755285749817	0.1237414903399108	0.5310066387353448	0.5954141787428031	0.6572965412514569	1 -> 15
gene-SYNPCC7002_RS00745	159.24403407291032	-0.16473714163538186	0.16587506830330256	-0.9931398571252432	0.320641802776726	0.3908465010064357	1 -> 15
gene-SYNPCC7002_RS00750	14450.933883977219	1.917834638908402	0.10209546425461986	18.784719310599726	1.0071738481576547e-78	9.855043502124446e-77	1 -> 15
gene-SYNPCC7002_RS00755	1210.284124929286	-0.4053810253384828	0.07619113868188875	-5.32057969406415	1.0343712483240293e-7	3.432666763451481e-7	1 -> 15
gene-SYNPCC7002_RS00760	4365.373830156328	-0.30279437855163804	0.08142803026936762	-3.7185521687062857	2.0036791523604238e-4	4.508627165834013e-4	1 -> 15
gene-SYNPCC7002_RS00765	1656.246849187644	-0.07924280890915755	0.07523170589819042	-1.0533166563628809	0.2921958875206714	0.36163300912389723	1 -> 15
gene-SYNPCC7002_RS00770	1160.1495847882668	-0.15600251649041574	0.07886473086989311	-1.9781024390710278	0.04791715148218194	0.07247048343604941	1 -> 15
gene-SYNPCC7002_RS00775	1299.0974358288136	-0.34919882150592213	0.08841211535530558	-3.9496716044241422	7.82584881328267e-5	1.8608001338799515e-4	1 -> 15
gene-SYNPCC7002_RS00780	143837.07513518966	0.21058034363539618	0.3261797013923541	0.6455961015860209	0.5185409626989133	0.5867141015739925	1 -> 15
gene-SYNPCC7002_RS00785	7949.3477493133005	-1.0821250869001955	0.07856630212180324	-13.773399761421262	3.68457209856225e-43	9.368097091541343e-42	1 -> 15
gene-SYNPCC7002_RS00790	11329.448270801287	-0.07308359323973548	0.1899618650562355	-0.3847277095226462	0.7004391632451672	0.7505352004433474	1 -> 15
gene-SYNPCC7002_RS00795	4888.028770305177	-0.5095764477951124	0.07034961833132282	-7.243485606349423	4.3729767248811333e-13	2.4345416973519275e-12	1 -> 15
gene-SYNPCC7002_RS00800	4742.871506442304	-0.6170942530807567	0.08162170299803316	-7.560418741760716	4.0177381542073575e-14	2.4431782485754345e-13	1 -> 15
gene-SYNPCC7002_RS00805	1964.9130679969035	1.0523404953291644	0.18426698898351884	5.710955071954247	1.1234390425778882e-8	4.20833488223202e-8	1 -> 15
gene-SYNPCC7002_RS00810	6665.562779619914	0.11118992208321633	0.05703432140657203	1.949526519139123	0.051232579007018136	0.07673005455179108	1 -> 15
gene-SYNPCC7002_RS00815	8557.392484302389	-0.055056272480702315	0.05475648489248826	-1.0054749239072354	0.31466821823976415	0.38501844512929084	1 -> 15
gene-SYNPCC7002_RS00820	20876.013425153567	0.34656146759986195	0.06597526949839067	5.252899612760439	1.4972315145814105e-7	4.918169441081764e-7	1 -> 15
gene-SYNPCC7002_RS00825	4181.431520941836	-0.22558284561204084	0.05371699868564797	-4.19946853196606	2.67542207192052e-5	6.813042484409588e-5	1 -> 15
gene-SYNPCC7002_RS00830	75687.33219887728	0.43562146646687305	0.08162373360181994	5.336946096976384	9.452512581615378e-8	3.1531160254169475e-7	1 -> 15
gene-SYNPCC7002_RS00835	30934.372471803952	1.0506561877449379	0.09233564261289169	11.378663298523984	5.341211127152973e-30	7.875237776062533e-29	1 -> 15
gene-SYNPCC7002_RS00840	6459.591370579845	0.24784004004235569	0.07658639935549993	3.236084241170915	0.0012118161528312632	0.0024394977291098186	1 -> 15
