Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-SYNPCC7002_RS00075	1595.8309753113444	0.0555751630764622	0.21669300424809346	0.2564695767143169	0.7975882692628194	0.8935353813500896
gene-SYNPCC7002_RS00080	407.8816246017501	0.5296322342510623	0.11225488753725678	4.718121819642644	2.380319538239142e-6	2.2976680764910574e-5
gene-SYNPCC7002_RS00085	175.27261035399135	-0.28037193151555867	0.32222890743023497	-0.8701017352897221	0.38424480946518214	0.5788762754536092
gene-SYNPCC7002_RS00090	238.1471345579043	-0.5594678621286371	0.38446712925804644	-1.4551773599171172	0.1456201669393945	0.3029206189998199
gene-SYNPCC7002_RS00095	537.0798177768435	-0.271299098500852	0.29450008960821084	-0.9212190694467212	0.3569360642005386	0.5537480727030449
gene-SYNPCC7002_RS00100	729.8480142367615	0.11715697128141328	0.18937759966663767	0.6186421809530023	0.536152107555128	0.7096207456958389
gene-SYNPCC7002_RS00105	279.67683403551183	0.23313133805256667	0.07370271055273216	3.163131129156613	0.001560820106797226	0.008040588428955407
gene-SYNPCC7002_RS00110	1858.4177888899137	0.6816505468247849	0.16720351956252139	4.0767715213668065	4.566532413944686e-5	3.511880880247937e-4
gene-SYNPCC7002_RS00115	515.0513521767617	-0.0780943784104228	0.13271809984956887	-0.5884229694287361	0.5562484240213422	0.7259322867026001
gene-SYNPCC7002_RS00120	1355.936731130467	-0.025623321741894932	0.11385398490675504	-0.22505423734514085	0.8219370810342514	0.9057853195976227
gene-SYNPCC7002_RS00130	1045.3253046157306	0.23263048657254917	0.24165719319937876	0.9626466462374984	0.33572488015059415	0.5279412672280521
gene-SYNPCC7002_RS00135	645.0802885245679	0.3823585990329098	0.14847135883973547	2.575302078602509	0.01001525743154525	0.03819277627377941
gene-SYNPCC7002_RS00140	195.2256049891812	-0.18137706730259004	0.2767479140137965	-0.6553872969519401	0.5122184281278777	0.6929004315763581
gene-SYNPCC7002_RS00145	449.6914074870621	0.13176491798252418	0.1708344627156262	0.7713017378809696	0.4405281025095708	0.6278218398757353
gene-SYNPCC7002_RS00150	500.7926425257339	-0.13365878583780247	0.12470037893144338	-1.0718394521582342	0.28379214949130876	0.4730015430929363
gene-SYNPCC7002_RS00155	394.4666885797486	0.033730260311380274	0.20215962366841353	0.16684963940527192	0.8674883594896408	0.9318737081654204
gene-SYNPCC7002_RS00160	8138.555167118815	-0.04538531433534073	0.12400845159785283	-0.3659856546110327	0.7143757800462326	0.8412080822272444
gene-SYNPCC7002_RS16250	2175253.9787159623	0.01943565482694191	0.4121772740589314	0.04715363036770213	0.9623907839883324	0.9802644892655934
gene-SYNPCC7002_RS00165	2412.65991536321	-0.12292252799559124	0.050229960731492336	-2.4471953831037605	0.014397276853159615	0.05102333613650939
gene-SYNPCC7002_RS00170	1469.819998183872	0.014747184974957596	0.30263602894088026	0.048729112084134725	0.9611351753398995	0.9799452703118292
gene-SYNPCC7002_RS00175	4511.648613315723	-0.02491932339649859	0.322061483469449	-0.07737442903153756	0.9383256824628532	0.9683041387715705
gene-SYNPCC7002_RS00180	299.4622344710979	-0.3137004884056342	0.6931971783631626	-0.45254149641285474	0.6508789341066503	0.8008910313007545
gene-SYNPCC7002_RS00185	3254.851135712355	0.4222290888815156	0.3387693445166076	1.246361560500692	0.21263168671302846	0.39133922967696977
gene-SYNPCC7002_RS00190	1303.0501860087006	0.48866262538532207	0.23099157299205408	2.115499795319943	0.03438737235547401	0.10332205833319168
gene-SYNPCC7002_RS00195	639.2396987848797	0.36963519480282514	0.2947447623905616	1.2540857106496348	0.20981085357241125	0.3883604911397641
gene-SYNPCC7002_RS00200	105.68682708560151	0.2556749200049615	0.3215504137296294	0.7951316779207809	0.4265369093766997	0.6186413189433049
gene-SYNPCC7002_RS00205	38600.762556030415	0.2368151570327084	0.24627621288162277	0.9615835579968821	0.33625883393802225	0.5283562462572026
gene-SYNPCC7002_RS00210	3668.9801211011268	0.0410710275501299	0.13687364414698217	0.30006527411534145	0.7641273666051094	0.8752238986292564
gene-SYNPCC7002_RS00215	4426.103067850059	0.6952947823985218	0.5749195190566766	1.209377589996172	0.22651781418823758	0.40819247732510866
gene-SYNPCC7002_RS00220	1374.3172301385066	0.3639643739217168	0.2346882150368487	1.5508421411981437	0.12093951884476377	0.26628128552732583
gene-SYNPCC7002_RS00225	368.99454787952146	0.0581954659273813	0.22235747247954524	0.26172030684840025	0.7935370834912103	0.8926666021532497
gene-SYNPCC7002_RS00230	4509.381493154315	-0.5265088060603286	0.41110360530152684	-1.2807204784160358	0.20029186417782355	0.37765736871683214
gene-SYNPCC7002_RS00235	1040.0071635625284	-0.33270755854332723	0.23999515646151118	-1.3863094716108766	0.16565242591201781	0.3319214241289191
gene-SYNPCC7002_RS00240	1288.5548038422276	-0.3191939038788259	0.2528915068254162	-1.2621772391082378	0.20688501690907787	0.3853913080632908
gene-SYNPCC7002_RS00245	12875.462176835188	-0.31407221763639326	0.3270385025437303	-0.9603524208725142	0.33687787550162873	0.5287247511517302
gene-SYNPCC7002_RS00250	3329.0042079031855	-0.590314756917061	0.3057785342698132	-1.9305304027527923	0.05354115191035089	0.1444176991181741
gene-SYNPCC7002_RS00255	3446.949314317785	0.6562439599099885	0.19141980932001704	3.428297009808818	6.073805655346296e-4	0.0035221530101918375
gene-SYNPCC7002_RS00260	2560.8548539894286	0.2252773690030361	0.1472689990755061	1.5296998717804444	0.12609103539749172	0.2729718795803608
gene-SYNPCC7002_RS00265	3310.581037595681	-0.09970718648812175	0.3308956801840042	-0.30132513797906535	0.7631665738472	0.8752238986292564
gene-SYNPCC7002_RS00270	6360.794290320526	-0.18548079213560292	0.33072690896947365	-0.5608276408882198	0.5749150416865684	0.7431087109127699
gene-SYNPCC7002_RS00275	145.77675222181836	0.31066535909631987	0.18882356165711797	1.6452679759343418	0.09991456082563208	0.232784948028483
gene-SYNPCC7002_RS00280	422.7267105741082	-0.12730895964025274	0.2671527550614706	-0.47653994663449956	0.6336897553760921	0.788434107922582
gene-SYNPCC7002_RS00285	376.5750846529279	-0.16046524576455676	0.2794370232759861	-0.5742447578468269	0.5658021856251763	0.7348375792397746
gene-SYNPCC7002_RS00290	10441.92864113179	-0.6119109617057981	0.5052920247215841	-1.2110045909451292	0.22589364519678334	0.4081226279381256
gene-SYNPCC7002_RS00295	3994.680947628212	0.023183112452542783	0.07772986562951367	0.2982523160793972	0.7655105951826481	0.8761868258114647
gene-SYNPCC7002_RS00300	1344.221531365934	-0.07401450768820533	0.12083187049840191	-0.6125412722894514	0.5401797001182082	0.7128658346803856
gene-SYNPCC7002_RS00305	507.1412939193605	-0.08644851002210809	0.5123008443462683	-0.1687455934850594	0.8659967545726495	0.9318737081654204
gene-SYNPCC7002_RS00310	719.6414567538991	0.2481335295507934	0.15813691346996991	1.5691056825762175	0.11662331590991193	0.2591628352737876
gene-SYNPCC7002_RS00315	1017.2671863594915	0.23404773543580296	0.15261893679954294	1.5335432177935593	0.12514206669251926	0.27187040905144333
gene-SYNPCC7002_RS00320	3062.750643542264	0.16540572794180602	0.0582079475011439	2.8416347774254622	0.004488287614027336	0.019859135607271636
gene-SYNPCC7002_RS00325	1298.3713820534147	-0.7891970594983332	0.2950754909691674	-2.6745598453678308	0.007482741973525096	0.03036338765638952
gene-SYNPCC7002_RS00330	356.1370465696616	0.11902906043874632	0.08216079107104393	1.4487331351985477	0.14741212315614957	0.3049728765492724
gene-SYNPCC7002_RS00335	1638.529289841269	-0.07674170747175174	0.09448192801453328	-0.8122368910586506	0.4166557149793312	0.608682930521592
gene-SYNPCC7002_RS00340	339.8259667051007	-0.041591983117296075	0.08526806599937185	-0.4877791307897434	0.625706294948172	0.7836492177908475
gene-SYNPCC7002_RS00345	438.51699756485687	-0.15954939693972636	0.3860987708534979	-0.4132346668367564	0.6794346914648397	0.8200949377546458
gene-SYNPCC7002_RS00350	833.4625754860708	0.15268241535669458	0.3600260079327354	0.42408718257160083	0.6715022328026307	0.8161286541775044
gene-SYNPCC7002_RS00355	1430.4348333776377	-0.0501626714228289	0.3303294697062007	-0.1518564827638425	0.8793001318623366	0.9385787924373256
gene-SYNPCC7002_RS00360	258.0909830547748	0.17918314211153008	0.2664450471021034	0.6724956761641959	0.5012681918396213	0.6840288380405479
gene-SYNPCC7002_RS00365	1051.2132959883	-0.14266818510291798	0.16827187249703335	-0.8478433322564545	0.39652522708323173	0.5895996531372335
gene-SYNPCC7002_RS00370	8693.424137505863	-0.18474036888962048	0.35987120150206264	-0.513351354925136	0.6077055667256521	0.7700623697622033
gene-SYNPCC7002_RS16605	3.3867471158218874	0.9654588555877087	0.5480508484225537	1.7616227734462488	0.07813305358484142	0.19368362477286094
gene-SYNPCC7002_RS00375	1725.2963846691132	0.794034409929303	0.14208558076990813	5.588423579836393	2.2914017376433735e-8	3.1228808491932894e-7
gene-SYNPCC7002_RS00380	2125.3181604313195	0.8992842460782771	0.16645393373254103	5.402601343884436	6.568132612980213e-8	8.589096493897202e-7
gene-SYNPCC7002_RS00385	2162.008047764934	-0.24466848207076064	0.49958248337528444	-0.48974591826704744	0.6243137045459964	0.7834239571420236
gene-SYNPCC7002_RS16340	1094.6791417912225	-0.09843092565615293	0.4871230355040524	-0.20206584062340874	0.8398652522296488	0.915546663753549
gene-SYNPCC7002_RS00390	4125.357302797634	0.37073490477774346	0.09543263913016631	3.8847810157704625	1.0242216368346689e-4	7.3409685469798e-4
gene-SYNPCC7002_RS00395	765.9047167252838	-1.0652149959213237	0.31688092947786545	-3.361562330925094	7.75028620517861e-4	0.004316107662539122
gene-SYNPCC7002_RS17030	28.68495744969034	0.0016927365987694514	0.27754882737942055	0.006098878582021215	0.9951338291084876	0.9968502138296539
gene-SYNPCC7002_RS17035	78.43786679112429	-0.15854643602169907	0.18159224274324945	-0.8730903568709457	0.3826138295720459	0.5779085597221819
gene-SYNPCC7002_RS00405	442.6476288179145	-0.27677419988958407	0.09515411611845268	-2.90869392917319	0.0036294199570348594	0.016604853344507925
gene-SYNPCC7002_RS00410	1557.3179646783205	-0.18476099343537822	0.05055545476546601	-3.6546203429978212	2.575628309530676e-4	0.00165722698003667
gene-SYNPCC7002_RS00415	2261.2201752995697	-0.18473747293715265	0.0917122035258038	-2.01431724279938	0.043976236779731386	0.124818317046162
gene-SYNPCC7002_RS00420	276.7594367781242	0.13829456019808326	0.09821151987319474	1.4081297222224187	0.15909266141819225	0.32140910256386473
gene-SYNPCC7002_RS00425	440.1791122264971	0.1557156511181688	0.173147339700176	0.8993245370550184	0.3684798214026433	0.5636023604179633
gene-SYNPCC7002_RS00430	909.1208683541852	0.41878836598901137	0.0876831736081421	4.776154292277162	1.7867931696957746e-06	1.8091980997233076e-5
gene-SYNPCC7002_RS00435	667.0119723845978	1.149015630276206	0.10617857593712311	10.82153928073617	2.7216741614172583e-27	1.4179044421577006e-25
gene-SYNPCC7002_RS00440	230.07574046002472	0.42327756380306925	0.10706579004110452	3.953434272894874	7.70374326440531e-5	5.707130904593842e-4
gene-SYNPCC7002_RS00445	685.7068005908893	0.19385679440138426	0.0743742801583746	2.6065031350700854	0.009147198656493608	0.03572606004894118
gene-SYNPCC7002_RS00450	554.7029997223619	0.4515309294438928	0.10475195924752094	4.310477175677062	1.6290264305757464e-5	1.3526363420975993e-4
gene-SYNPCC7002_RS00455	948.1322085027589	0.02070646393317513	0.16937978822649144	0.12224872961517012	0.9027020351808357	0.9494222472239372
gene-SYNPCC7002_RS00460	2359.4567310295006	-0.2059612490307144	0.1296660741699928	-1.5883973533485582	0.11219651558389827	0.2516630175944385
gene-SYNPCC7002_RS00465	2775.4350651001314	-0.4392639213928396	0.13267013524463178	-3.310948018428386	9.298047898815323e-4	0.005056009210971968
gene-SYNPCC7002_RS00470	1587.0848896724478	0.09369977583306079	0.13848057921219947	0.6766275557634748	0.4986422910764587	0.6818859441900769
gene-SYNPCC7002_RS17175	89.06938050404807	-0.6303579263239388	0.5354547756879362	-1.1772384054546416	0.23910036366842058	0.4229431405525731
gene-SYNPCC7002_RS00475	22338.018683405473	-0.2976732878858681	0.15025952728358316	-1.9810609900567075	0.04758443433368379	0.13215625356646488
gene-SYNPCC7002_RS00480	382.87190654281335	-0.3556485836772511	0.13059622236196777	-2.723268539050966	0.006463949237386114	0.02698865530592702
gene-SYNPCC7002_RS00485	1111.0861372148809	-0.8657929377334442	0.2574441064127069	-3.363032659001708	7.70912429648092e-4	0.004308040048033455
gene-SYNPCC7002_RS00490	4529.563431546499	-0.3217836887028178	0.21402317400384074	-1.5034992831993197	0.13271034164160325	0.2832857585600231
gene-SYNPCC7002_RS00495	1428.0298175569187	0.05293201599887425	0.11043517904039848	0.47930393610817706	0.6317224223960882	0.7869122346083167
gene-SYNPCC7002_RS00500	857.3223003447287	0.02980078020788685	0.08955599894059539	0.33276140694555156	0.7393143923423786	0.8580616195709246
gene-SYNPCC7002_RS00505	31.613824927460982	-0.9332897811633857	0.36044400678259236	-2.5892781225415535	0.00961773804957401	0.03707075644406212
gene-SYNPCC7002_RS00510	4254.50709887314	0.4866761860871034	0.15791843749858844	3.081819917901946	0.0020573926295614645	0.010271063668444404
gene-SYNPCC7002_RS00515	8104.227078528768	0.0643620292718021	0.18930563758906535	0.33999002930655337	0.7338640366138949	0.8529617985832604
gene-SYNPCC7002_RS00520	2258.858364554573	-0.17676661238373187	0.08258375523441724	-2.140452585160034	0.03231820873372681	0.09820114224829501
gene-SYNPCC7002_RS00525	4128.3745970833925	-0.06885549054865134	0.247132912835084	-0.2786172418669292	0.7805385793871106	0.8846103899720587
gene-SYNPCC7002_RS00530	32661.322739549192	-0.15817611989033412	0.1534148490986405	-1.0310352669227754	0.30252428188697394	0.49401083442615057
gene-SYNPCC7002_RS00535	328.8512752468144	-0.4077962581313048	0.10635751839507594	-3.8342024549360363	1.259723565403437e-4	8.864721386172335e-4
gene-SYNPCC7002_RS00540	1819.0283672487776	-0.46451027386191085	0.12583116191526172	-3.6915360773249892	2.229037708754627e-4	0.0014574477326472562
gene-SYNPCC7002_RS00545	553.3180358747853	0.16564184635647763	0.34325246217727656	0.4825656465966734	0.6294041762753538	0.7859698523093439
gene-SYNPCC7002_RS00550	8773.393483851012	-0.08109988825016687	0.30959166565456747	-0.26195759526890994	0.7933541348997426	0.8926666021532497
gene-SYNPCC7002_RS00555	23430.398381758496	-0.744686314386545	0.15491630073143386	-4.807023604814504	1.5319390903446562e-06	1.5808828312502364e-5
gene-SYNPCC7002_RS00560	215.1862954068577	-0.04833371028278759	0.10199193334463527	-0.47389738283973726	0.6355730856136889	0.7898811337176664
gene-SYNPCC7002_RS00565	762.7388030175408	-0.33787757357100173	0.135117064087049	-2.500628442854002	0.012397316880150739	0.04529788860055078
gene-SYNPCC7002_RS00570	6265.5776412091145	-0.6599381122377235	0.08817618701157369	-7.4843122004255225	7.192279851227044e-14	1.708166464666423e-12
gene-SYNPCC7002_RS00575	643.7589580868624	0.6938856306704083	0.12233606024927468	5.671963191037308	1.411703136333749e-8	1.9825222305904387e-7
gene-SYNPCC7002_RS00580	4516.63628732318	-0.041287247321199254	0.1904647672518673	-0.21677104861395027	0.82838677535068	0.9104080586535204
gene-SYNPCC7002_RS00585	2248.930846508659	0.6058139411047208	0.20726042639230674	2.922960024978545	0.0034672102701074287	0.016021586798922738
gene-SYNPCC7002_RS00590	3858.5762177930264	-0.11864105484907833	0.09163652403029823	-1.294691784793708	0.19542657506130634	0.3724058038041413
gene-SYNPCC7002_RS00595	2754.660794262502	0.14785530034015312	0.07846523019000687	1.8843416374630555	0.059518778742355546	0.15770767460033505
gene-SYNPCC7002_RS00600	3225.935258529011	-0.09484116687251323	0.07350544740787648	-1.29026038500584	0.19696026643828984	0.37392321866893674
gene-SYNPCC7002_RS00605	767.3618901173153	-0.20910962861940482	0.08037446865343072	-2.6016922055319758	0.009276506698466861	0.0360133613414038
gene-SYNPCC7002_RS00610	4020.7769156498853	0.21259782151209683	0.14317423196583512	1.48488885599769	0.13757326855413182	0.2904324558365005
gene-SYNPCC7002_RS00615	437.3034849508836	0.7151767202164047	0.08552752649219693	8.361947896174145	6.169109099329337e-17	1.8622637748442766e-15
gene-SYNPCC7002_RS00620	19565.567173295138	-1.4179209192709643	0.7892709889260685	-1.7964944096073723	0.07241592101533476	0.1827370506871338
gene-SYNPCC7002_RS00625	603.5695946084473	0.1308394512512636	0.23194706695519154	0.5640918549599063	0.5726916209540447	0.7414003750226711
gene-SYNPCC7002_RS00630	80.41969255630448	0.9595978437279699	0.17888164365437187	5.364428815189486	8.120577658657263e-8	1.0576397515106032e-6
gene-SYNPCC7002_RS00635	154.7810216223343	0.7196747270203523	0.1821984941404197	3.949948820464464	7.816790565914754e-5	5.767046862586295e-4
gene-SYNPCC7002_RS00640	5666.359448654043	-0.2382477695923211	0.16829592752222805	-1.4156478596955593	0.1568786312976083	0.3184902445576837
gene-SYNPCC7002_RS00645	217.27215680752698	0.7690179968482587	0.2600022207441337	2.9577362633569337	0.003099071526268496	0.014634504429601231
gene-SYNPCC7002_RS00650	547.7084542046406	1.3206071903320666	0.06672408592515393	19.79206117283382	3.484941927552096e-87	1.2507069362214746e-84
gene-SYNPCC7002_RS00655	538.9153029319674	1.0837575168767828	0.09196760673623178	11.78412220712734	4.713046560056146e-32	2.624679377410578e-30
gene-SYNPCC7002_RS00660	560.8487044831857	-0.005436193350389805	0.1252360951775469	-0.0434075602779129	0.9653766511530636	0.9818830776941928
gene-SYNPCC7002_RS00665	663.2109478226698	-0.08436866912399009	0.21016630560510377	-0.4014376561508214	0.6880979298852845	0.8259220786062687
gene-SYNPCC7002_RS00670	9369.619706335692	-0.5206309747407467	0.11243078049650572	-4.630680072143834	3.644666537927076e-6	3.402391016619785e-5
gene-SYNPCC7002_RS00675	1647.4629229027666	-0.33610212063480477	0.06408614209729831	-5.244536644513883	1.566755658369942e-7	1.9463926063595818e-6
gene-SYNPCC7002_RS00680	13.756232688467021	-0.9939400816059707	0.4866883434449725	-2.042251668841028	0.041126573595209076	0.11902300961293953
gene-SYNPCC7002_RS00685	5559.603855620031	-0.6432417620331363	0.5051297450245739	-1.2734188955786865	0.20286943575827168	0.38095470515278423
gene-SYNPCC7002_RS00690	365.05566141986986	0.5217127126857802	0.16348747426315427	3.1911479153810647	0.001417087108937256	0.007406458514348442
gene-SYNPCC7002_RS00695	8514.233112843858	-0.17342993246317887	0.5899109131327449	-0.2939934295200142	0.7687629241175211	0.8789749539467586
gene-SYNPCC7002_RS00700	60371.49378835151	0.5382618696307349	0.03868812248228698	13.912845470264767	5.293102571161215e-44	4.884777515671636e-42
gene-SYNPCC7002_RS00705	393.2828981596755	-0.06843544232285739	0.0880621543074763	-0.7771265972430039	0.4370840833569324	0.6265583444570869
gene-SYNPCC7002_RS00710	1118.6433050337596	0.07506029739215107	0.06580674606591991	1.1406170625267158	0.2540293136790575	0.4385433902636856
gene-SYNPCC7002_RS00715	1511.6760855806212	0.20130190007342172	0.08393053522440953	2.39843460470245	0.016465316275089206	0.05651750432363245
gene-SYNPCC7002_RS00720	282.091215673868	0.1679929446057988	0.17530530492991397	0.9582878548539155	0.33791762634792827	0.5295846351789463
gene-SYNPCC7002_RS00725	652.3798036365705	0.09041512207624049	0.09992042610059768	0.904871262110237	0.3655335932148192	0.5622254790875553
gene-SYNPCC7002_RS00730	16690.332001547536	-0.39724673353364715	0.2416113758650804	-1.644155752647491	0.10014403406741214	0.2328442098096089
gene-SYNPCC7002_RS16040	568.8376215803369	-0.18778981655907054	0.25882400260666394	-0.7255502374888144	0.46811453679901655	0.653136049183941
gene-SYNPCC7002_RS00740	101.31776168275958	-0.047176283821430964	0.1917628010491865	-0.24601373969986187	0.8056715965662384	0.8979707580776225
gene-SYNPCC7002_RS00745	68.45962028705954	0.5170848464802859	0.1590795369452836	3.2504799574450636	0.001152103889705493	0.006150901758262384
gene-SYNPCC7002_RS00750	7834.6873740705405	-0.9062664577020976	0.5200126238885113	-1.7427778020565854	0.08137243523891494	0.1986643732590289
gene-SYNPCC7002_RS00755	429.1385266936551	-0.070493836204232	0.12377546983919788	-0.5695299423691432	0.5689965567378135	0.7383924782093763
gene-SYNPCC7002_RS00760	2377.857690955333	-0.2006653287906238	0.056091820540721156	-3.577443678173115	3.46970950302624e-4	0.002146965841910873
gene-SYNPCC7002_RS00765	873.6298160483735	0.10605247992468682	0.14893363716613353	0.7120787616728024	0.4764160050588807	0.6607229267239951
gene-SYNPCC7002_RS00770	511.3686816125352	-0.15326294133967772	0.10524897226058515	-1.456194184587524	0.1453389466967003	0.30286761150344643
gene-SYNPCC7002_RS00775	859.0300328992828	0.6942514991313782	0.2208701147894926	3.1432568403066075	0.001670791670562059	0.008552546903194059
gene-SYNPCC7002_RS00780	49948.51949744734	0.6881666032305939	0.35035028928626233	1.9642244470028407	0.049504068932805845	0.13619944007918475
gene-SYNPCC7002_RS00785	2026.7100615337256	0.1833339898936456	0.19290713838665266	0.9503743170259509	0.3419220891737137	0.5340431490776981
gene-SYNPCC7002_RS00790	2385.5827687799247	-0.3554506874222185	0.43857322842494456	-0.8104705540252755	0.41766978210411726	0.6088270921150049
gene-SYNPCC7002_RS00795	1899.8762734976813	-0.29848437912629533	0.07663261112661497	-3.8950046819248976	9.819683300389092e-5	7.079816308093028e-4
gene-SYNPCC7002_RS00800	1037.2403466296164	0.07519131250499361	0.10545676976514065	0.7130060277064217	0.47584202720963775	0.660494090196446
gene-SYNPCC7002_RS00805	812.2296322779446	-0.298297979420364	0.2842214611822658	-1.0495265845849382	0.2939358263484829	0.4826704215076766
gene-SYNPCC7002_RS00810	3383.9259926284963	0.16611594427027862	0.046015953650953574	3.6099641774312388	3.0623929540303486e-4	0.001928173341426516
gene-SYNPCC7002_RS00815	4443.351761192706	-0.18429319539674935	0.1748484969440376	-1.054016469216402	0.2918753770376953	0.4807534257173665
gene-SYNPCC7002_RS00820	5479.280761419652	-0.2355233117588494	0.2082822376587886	-1.130789232947879	0.25814381280632925	0.4423366129254342
gene-SYNPCC7002_RS00825	1659.9406399401912	-0.0795632282974221	0.14194840966903996	-0.560508064041914	0.5751329408035324	0.7431087109127699
gene-SYNPCC7002_RS00830	28692.420601420377	-0.477653268208729	0.20916668336733257	-2.2836010999413703	0.022394985086591858	0.07262630705792339
gene-SYNPCC7002_RS00835	12440.801808165597	0.13335992287664966	0.21078570188610712	0.6326801186387273	0.5269425554960114	0.7034198585244555
gene-SYNPCC7002_RS00840	1370.4841671448871	0.4615843305997	0.2744098423199195	1.6820983048471125	0.09254977904863315	0.21964422213599197
gene-SYNPCC7002_RS00845	817.0493072570055	0.16825219008915968	0.18987316987367522	0.8861293578292276	0.3755478247335783	0.5710481230017279
gene-SYNPCC7002_RS00850	22987.76690270715	-4.282757085078185	1.0513843515216863	-4.073445718380417	4.632265166472161e-5	3.5539706621627267e-4
gene-SYNPCC7002_RS00855	23569.752068940466	-4.303745895462722	1.058751183972761	-4.064926642456011	4.80475718206651e-5	3.6688807796867205e-4
gene-SYNPCC7002_RS00860	14924.989251315645	-4.210243008997217	1.0362198747091724	-4.063078803790433	4.842967054400111e-5	3.6893357513472543e-4
gene-SYNPCC7002_RS00865	12553.850394254563	-4.19403866448771	0.9475418297141948	-4.426230624301568	9.589400018491724e-6	8.27945107618737e-5
gene-SYNPCC7002_RS00870	4780.6593050346855	-4.03233738202532	1.0215971617100321	-3.947091410547448	7.910636000493893e-5	5.820354050477284e-4
gene-SYNPCC7002_RS00875	1969.5333332333269	-0.2686147338763138	0.34694534894013973	-0.7742277989801192	0.43879609179940066	0.6271289276602053
gene-SYNPCC7002_RS00880	3201.542555046756	-0.3711320456608908	0.3147845958267244	-1.1790031995885315	0.23839690177385706	0.4220985976283311
gene-SYNPCC7002_RS00885	1451.6373367167616	-0.041988884455875036	0.1994160136247265	-0.21055924091879774	0.8332312202346743	0.9133469014464471
gene-SYNPCC7002_RS00890	188.65117488503654	-0.2155442872026937	0.1761063318963254	-1.2239439938456362	0.2209733558972395	0.40210926171723016
gene-SYNPCC7002_RS00895	1076.514657933056	-0.8338201442690797	0.5610815103970831	-1.486094495751565	0.13725412801030806	0.2899482233311282
gene-SYNPCC7002_RS00900	4321.262007799593	-0.3575884749303071	0.23387614771405585	-1.5289651314400208	0.1262730882213037	0.2729995142477061
gene-SYNPCC7002_RS00905	559.7055796189605	-0.3640365822950166	0.2562115118954138	-1.420843972239691	0.15536212408466835	0.3168053414100244
gene-SYNPCC7002_RS00910	1.7250374315795027	-2.234833472531413	1.3817287991649265	-1.6174183196312304	0.10578801392859283	0.2409698765792347
gene-SYNPCC7002_RS00915	1574.8487148459342	0.013953855250402325	0.18486599750155353	0.07548091828128135	0.9398320792265399	0.9695489031944183
gene-SYNPCC7002_RS00920	2216.870437981148	0.5496980315987777	0.57824456405232	0.9506324240153871	0.3417910030545899	0.5340431490776981
gene-SYNPCC7002_RS00925	5771.501061006077	1.429819721846802	0.19364724856447277	7.383630454066374	1.540305986640842e-13	3.4791526831118316e-12
gene-SYNPCC7002_RS00930	7599.792028118479	0.2527409586009086	0.05444529567612536	4.642108293512993	3.448720151220768e-6	3.228801764766111e-5
gene-SYNPCC7002_RS00935	1606.8827628652105	0.1345703024465786	0.17830044263463948	0.7547390262083109	0.45040558532979913	0.6339931484891798
gene-SYNPCC7002_RS00940	1651.4893099839544	-0.035063119885074295	0.11593729408418506	-0.30243175987542076	0.7623229467075312	0.8752238986292564
